"";"id";"Le";"L";"LX";"LXG1";"LXG2";"DIFN";"MTA.ell";"x";"VZA";"rings";"azimuths";"mask";"lens";"channel";"stretch";"gamma";"zonal";"method";"thd"
"1620";"GSAH2619.JPG";3,64;3,64;1;1;1;10,87;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"123"
"1621";"GSAH2620.JPG";3,77;3,77;1;1;1;10,031;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1622";"GSAH2621.JPG";3,52;3,52;1;1;1;11,644;70;0,57;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1623";"GSAH2622.JPG";3,88;3,88;1;1;1;9,392;62;0,84;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1624";"GSAH2623.JPG";3,27;3,27;1;1;1;13,59;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"1625";"GSAH2624.JPG";3,64;3,64;1;1;1;10,818;57;1,04;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"123"
"1626";"GSAH2625.JPG";3,81;3,81;1;1;1;9,793;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1627";"GSAH2626.JPG";3,31;3,31;1;1;1;13,256;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1628";"GSAH2627.JPG";3,05;3,05;1;1;1;15,572;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"129"
"1629";"GSAH2628.JPG";3,26;3,26;1;1;1;13,636;86;0,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"1630";"GSAH2629.JPG";3,25;3,25;1;1;1;13,787;12;6,43;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"123"
"1631";"GSAH2630.JPG";3,01;3,01;1;1;1;15,89;20;4,05;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"123"
"1632";"GSAH2631.JPG";3,05;3,05;1;1;1;15,518;62;0,83;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1633";"GSAH2632.JPG";3,27;3,27;1;1;1;13,555;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1634";"GSAH2633.JPG";3,09;3,09;1;1;1;15,197;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1635";"GSAH2634.JPG";3;3;1;1;1;16,005;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1636";"GSAH2635.JPG";3,54;3,54;1;1;1;11,521;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1637";"GSAH2636.JPG";3,8;3,8;1;1;1;9,82;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1638";"GSAH2637.JPG";3,2;3,2;1;1;1;14,151;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1639";"GSAH2638.JPG";3,29;3,29;1;1;1;13,384;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1640";"GSAH2639.JPG";3,11;3,11;1;1;1;14,951;66;0,69;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1641";"GSAH2640.JPG";2,93;2,93;1;1;1;16,737;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1642";"GSAH2641.JPG";3;3;1;1;1;15,992;76;0,37;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1643";"GSAH2642.JPG";3,02;3,02;1;1;1;15,832;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1644";"GSAH2643.JPG";2,96;2,96;1;1;1;16,469;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1645";"GSAH2644.JPG";3;3;1;1;1;16,049;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1646";"GSAH2645.JPG";2,96;2,96;1;1;1;16,429;23;3,54;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1647";"GSAH2646.JPG";3,16;3,16;1;1;1;14,489;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1648";"GSAH2647.JPG";3,13;3,13;1;1;1;14,815;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1649";"GSAH2648.JPG";3,19;3,19;1;1;1;14,279;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1650";"GSAH2649.JPG";3,16;3,16;1;1;1;14,514;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1651";"GSAH2650.JPG";3,2;3,2;1;1;1;14,187;23;3,57;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1652";"GSAH2651.JPG";3,14;3,14;1;1;1;14,684;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"1653";"GSAH2652.JPG";2,94;2,94;1;1;1;16,588;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1654";"GSAH2653.JPG";2,89;2,89;1;1;1;17,146;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"123"
"1655";"GSAH2654.JPG";2,75;2,75;1;1;1;18,631;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1656";"GSAH2655.JPG";2,47;2,47;1;1;1;22,087;84;0,16;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"126"
"1657";"GSAH2656.JPG";2,29;2,29;1;1;1;24,686;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"129"
"1658";"GSAH2657.JPG";2,28;2,28;1;1;1;24,868;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"130"
"1659";"GSAH2658.JPG";2,09;2,09;1;1;1;27,876;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"135"
"1660";"GSAH2659.JPG";1,76;1,76;1;1;1;34,257;45;1,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"138"
"1661";"GSAH2660.JPG";1,47;1,47;1;1;1;40,819;13;6,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"130"
"1662";"GSAH2661.JPG";1,4;1,4;1;1;1;42,666;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1663";"GSAH2662.JPG";1,46;1,46;1;1;1;41,1;86;0,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1664";"GSAH2663.JPG";1,27;1,27;1;1;1;46,066;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"91"
"1665";"GSAH2664.JPG";1,34;1,34;1;1;1;44,096;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"90"
"1666";"GSAH2665.JPG";1,72;1,72;1;1;1;34,934;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"70"
"1667";"GSAH2666.JPG";2,08;2,08;1;1;1;28,061;63;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"51"
"1668";"GSAH2667.JPG";2,07;2,07;1;1;1;28,293;13;6,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"60"
"1669";"GSAH2668.JPG";2,15;2,15;1;1;1;26,997;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"84"
"1670";"GSAH2669.JPG";2,25;2,25;1;1;1;25,375;76;0,37;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"75"
"1671";"GSAH2670.JPG";2,94;2,94;1;1;1;16,618;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"78"
"1672";"GSAH2671.JPG";3,57;3,57;1;1;1;11,311;14;5,52;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"76"
"1673";"GSAH2672.JPG";5,18;5,18;1;1;1;4,234;65;0,75;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"69"
"1674";"GSAH2673.JPG";4,18;4,18;1;1;1;7,793;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"45"
"1675";"GSAH2674.JPG";3,09;3,09;1;1;1;15,198;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"31"
"1676";"GSAH2675.JPG";3,3;3,3;1;1;1;13,307;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"35"
"1677";"GSAH2676.JPG";3,98;3,98;1;1;1;8,824;79;0,29;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"36"
"1678";"GSAH2677.JPG";4,28;4,28;1;1;1;7,352;80;0,27;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"41"
"1679";"GSAH2678.JPG";3,46;3,46;1;1;1;12,097;64;0,76;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"36"
"1680";"GSAH2679.JPG";4,74;4,74;1;1;1;5,548;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"67"
"1681";"GSAH2680.JPG";4,78;4,78;1;1;1;5,397;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"71"
"1682";"GSAH2681.JPG";4,6;4,6;1;1;1;6,052;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"85"
"1683";"GSAH2682.JPG";3,88;3,88;1;1;1;9,366;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"95"
"1684";"GSAH2683.JPG";3,74;3,74;1;1;1;10,228;69;0,59;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"102"
"1685";"GSAH2684.JPG";3,72;3,72;1;1;1;10,343;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"106"
"1686";"GSAH2685.JPG";3,28;3,28;1;1;1;13,524;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1687";"GSAH2686.JPG";3,56;3,56;1;1;1;11,369;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1688";"GSAH2687.JPG";3,45;3,45;1;1;1;12,162;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1689";"GSAH2688.JPG";3,57;3,57;1;1;1;11,298;14;5,5;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1690";"GSAH2689.JPG";3,65;3,65;1;1;1;10,785;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1691";"GSAH2690.JPG";3,87;3,87;1;1;1;9,408;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1692";"GSAH2691.JPG";4;4;1;1;1;8,704;53;1,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1693";"GSAH2692.JPG";3,86;3,86;1;1;1;9,486;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1694";"GSAH2693.JPG";3,77;3,77;1;1;1;10;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1695";"GSAH2694.JPG";3,67;3,67;1;1;1;10,62;76;0,38;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1696";"GSAH2695.JPG";3,79;3,79;1;1;1;9,872;69;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"106"
"1697";"GSAH2696.JPG";3,8;3,8;1;1;1;9,805;55;1,15;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"1698";"GSAH2697.JPG";3,57;3,57;1;1;1;11,33;84;0,16;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1699";"GSAH2698.JPG";3,4;3,4;1;1;1;12,559;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1700";"GSAH2699.JPG";3,33;3,33;1;1;1;13,069;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1701";"GSAH2700.JPG";3,47;3,47;1;1;1;12,001;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1702";"GSAH2701.JPG";3,74;3,74;1;1;1;10,184;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1703";"GSAH2702.JPG";3,75;3,75;1;1;1;10,134;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1704";"GSAH2703.JPG";3,25;3,25;1;1;1;13,723;64;0,77;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1705";"GSAH2704.JPG";3,62;3,62;1;1;1;10,992;76;0,37;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1706";"GSAH2705.JPG";3,3;3,3;1;1;1;13,354;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1707";"GSAH2706.JPG";3,71;3,71;1;1;1;10,357;85;0,13;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1708";"GSAH2707.JPG";3,95;3,95;1;1;1;8,955;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1709";"GSAH2708.JPG";3,96;3,96;1;1;1;8,896;81;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1710";"GSAH2709.JPG";3,74;3,74;1;1;1;10,189;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1711";"GSAH2710.JPG";3,39;3,39;1;1;1;12,61;64;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1712";"GSAH2711.JPG";3,84;3,84;1;1;1;9,605;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1713";"GSAH2712.JPG";4,24;4,24;1;1;1;7,498;11;7,91;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"89"
"1714";"GSAH2713.JPG";3,5;3,5;1;1;1;11,817;84;0,16;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1715";"GSAH2714.JPG";3,23;3,23;1;1;1;13,908;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"1716";"GSAH2715.JPG";3,57;3,57;1;1;1;11,292;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1717";"GSAH2716.JPG";3,2;3,2;1;1;1;14,155;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1718";"GSAH2717.JPG";3,94;3,94;1;1;1;9,039;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"1719";"GSAH2718.JPG";3,48;3,48;1;1;1;11,981;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1720";"GSAH2719.JPG";3,31;3,31;1;1;1;13,248;70;0,57;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1721";"GSAH2720.JPG";3,29;3,29;1;1;1;13,434;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"1722";"GSAH2721.JPG";2,62;2,62;1;1;1;20,172;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"129"
"1723";"GSAH2722.JPG";3,24;3,24;1;1;1;13,817;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1724";"GSAH2723.JPG";3,15;3,15;1;1;1;14,634;63;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1725";"GSAH2724.JPG";2,81;2,81;1;1;1;17,96;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"1726";"GSAH2725.JPG";2,72;2,72;1;1;1;19,064;76;0,37;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"126"
"1727";"GSAH2726.JPG";2,85;2,85;1;1;1;17,563;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1728";"GSAH2727.JPG";2,89;2,89;1;1;1;17,112;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1729";"GSAH2728.JPG";2,94;2,94;1;1;1;16,631;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1730";"GSAH2729.JPG";2,97;2,97;1;1;1;16,273;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"1731";"GSAH2730.JPG";3,09;3,09;1;1;1;15,181;65;0,72;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1732";"GSAH2731.JPG";3,11;3,11;1;1;1;14,95;13;6,07;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"1733";"GSAH2732.JPG";2,52;2,52;1;1;1;21,484;64;0,76;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"1734";"GSAH2733.JPG";2,14;2,14;1;1;1;27,006;14;5,5;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"130"
"1735";"GSAH2734.JPG";1,8;1,8;1;1;1;33,235;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"132"
"1736";"GSAH2735.JPG";1,7;1,7;1;1;1;35,492;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"132"
"1737";"GSAH2736.JPG";2,02;2,02;1;1;1;29,112;85;0,14;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"1738";"GSAH2737.JPG";3,21;3,21;1;1;1;14,079;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1739";"GSAH2738.JPG";3,3;3,3;1;1;1;13,311;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1740";"GSAH2739.JPG";4,28;4,28;1;1;1;7,318;63;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"98"
"1741";"GSAH2740.JPG";3,89;3,89;1;1;1;9,331;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1742";"GSAH2741.JPG";4,19;4,19;1;1;1;7,739;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1743";"GSAH2742.JPG";4,07;4,07;1;1;1;8,324;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1744";"GSAH2743.JPG";3,71;3,71;1;1;1;10,358;25;3,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"106"
"1745";"GSAH2744.JPG";3,36;3,36;1;1;1;12,89;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1746";"GSAH2745.JPG";3,08;3,08;1;1;1;15,299;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1747";"GSAH2746.JPG";3,03;3,03;1;1;1;15,753;63;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1748";"GSAH2747.JPG";3,38;3,38;1;1;1;12,726;81;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1749";"GSAH2748.JPG";3,76;3,76;1;1;1;10,09;80;0,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1750";"GSAH2749.JPG";3,06;3,06;1;1;1;15,446;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1751";"GSAH2750.JPG";2,93;2,93;1;1;1;16,719;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1752";"GSAH2751.JPG";3,47;3,47;1;1;1;12,047;57;1,05;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1753";"GSAH2752.JPG";3,84;3,84;1;1;1;9,583;66;0,72;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"106"
"1754";"GSAH2753.JPG";3,26;3,26;1;1;1;13,689;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"1755";"GSAH2754.JPG";3,59;3,59;1;1;1;11,206;81;0,23;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1756";"GSAH2755.JPG";3,58;3,58;1;1;1;11,27;69;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1757";"GSAH2756.JPG";3,35;3,35;1;1;1;12,95;81;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1758";"GSAH2757.JPG";3,37;3,37;1;1;1;12,796;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1759";"GSAH2758.JPG";3,52;3,52;1;1;1;11,689;11;7,9;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1760";"GSAH2759.JPG";3,59;3,59;1;1;1;11,19;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1761";"GSAH2760.JPG";3,98;3,98;1;1;1;8,829;25;3,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1762";"GSAH2761.JPG";3,77;3,77;1;1;1;10,041;85;0,12;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1763";"GSAH2762.JPG";3,51;3,51;1;1;1;11,747;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1764";"GSAH2763.JPG";3,43;3,43;1;1;1;12,357;62;0,85;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1765";"GSAH2764.JPG";3,11;3,11;1;1;1;14,942;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1766";"GSAH2765.JPG";3,4;3,4;1;1;1;12,514;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1767";"GSAH2766.JPG";3,15;3,15;1;1;1;14,617;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1768";"GSAH2767.JPG";3,17;3,17;1;1;1;14,468;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
