"";"Pic_Name";"eff_LAI";"act_LAI";"Gap_Frac";"Mean_Leaf_Angle";"Rings";"Azimuths"
"1";"GSAH1000.JPG";3,05;3,05;15,555;86;1;1
"2";"GSAH1001.JPG";2,99;2,99;16,092;64;1;1
"3";"GSAH1002.JPG";3,29;3,29;13,451;86;1;1
"4";"GSAH1003.JPG";2,78;2,78;18,351;25;1;1
"5";"GSAH1004.JPG";2,78;2,78;18,281;68;1;1
"6";"GSAH1005.JPG";3,28;3,28;13,516;62;1;1
"7";"GSAH1006.JPG";2,27;2,27;25,056;80;1;1
"8";"GSAH1007.JPG";2,1;2,1;27,82;78;1;1
"9";"GSAH1008.JPG";2,07;2,07;28,277;24;1;1
"10";"GSAH1009.JPG";2,09;2,09;27,897;78;1;1
"11";"GSAH1010.JPG";1,95;1,95;30,494;77;1;1
"12";"GSAH1011.JPG";1,86;1,86;32,174;22;1;1
"13";"GSAH1012.JPG";1,41;1,41;42,283;77;1;1
"14";"GSAH1013.JPG";1,39;1,39;42,739;69;1;1
"15";"GSAH1014.JPG";1,27;1,27;46,029;78;1;1
"16";"GSAH1015.JPG";2,06;2,06;28,427;67;1;1
"17";"GSAH1016.JPG";3,2;3,2;14,224;70;1;1
"18";"GSAH1017.JPG";4,52;4,52;6,342;85;1;1
"19";"GSAH1018.JPG";4,35;4,35;7,039;66;1;1
"20";"GSAH1019.JPG";5,32;5,32;3,895;76;1;1
"21";"GSAH1020.JPG";6,07;6,07;2,454;69;1;1
"22";"GSAH1021.JPG";3,95;3,95;8,987;85;1;1
"23";"GSAH1022.JPG";3,95;3,95;8,964;81;1;1
"24";"GSAH1023.JPG";3,72;3,72;10,305;78;1;1
"25";"GSAH1024.JPG";3,94;3,94;9,05;53;1;1
"26";"GSAH1025.JPG";3,71;3,71;10,416;77;1;1
"27";"GSAH1026.JPG";3,94;3,94;9,02;86;1;1
"28";"GSAH1027.JPG";3,36;3,36;12,824;64;1;1
"29";"GSAH1028.JPG";3,21;3,21;14,096;66;1;1
"30";"GSAH1029.JPG";3,5;3,5;11,776;86;1;1
"31";"GSAH1030.JPG";3,4;3,4;12,56;45;1;1
"32";"GSAH1031.JPG";3,54;3,54;11,522;78;1;1
"33";"GSAH1032.JPG";3,67;3,67;10,615;81;1;1
"34";"GSAH1033.JPG";3,47;3,47;12,044;78;1;1
"35";"GSAH1034.JPG";3,34;3,34;13,055;81;1;1
"36";"GSAH1035.JPG";3,21;3,21;14,122;70;1;1
"37";"GSAH1036.JPG";3,3;3,3;13,346;69;1;1
"38";"GSAH1037.JPG";3,58;3,58;11,256;14;1;1
"39";"GSAH1038.JPG";3,62;3,62;11,002;85;1;1
"40";"GSAH1039.JPG";3,5;3,5;11,781;86;1;1
"41";"GSAH1040.JPG";3,19;3,19;14,309;69;1;1
"42";"GSAH1041.JPG";3,1;3,1;15,065;70;1;1
"43";"GSAH1042.JPG";2,82;2,82;17,875;68;1;1
"44";"GSAH1043.JPG";3,25;3,25;13,745;69;1;1
"45";"GSAH1044.JPG";3,4;3,4;12,546;76;1;1
"46";"GSAH1045.JPG";3,25;3,25;13,716;69;1;1
"47";"GSAH1046.JPG";3,08;3,08;15,226;67;1;1
"48";"GSAH1047.JPG";2,72;2,72;19,036;70;1;1
"49";"GSAH1048.JPG";3,12;3,12;14,89;64;1;1
"50";"GSAH1049.JPG";3,07;3,07;15,357;67;1;1
"51";"GSAH1050.JPG";3,07;3,07;15,364;64;1;1
"52";"GSAH1051.JPG";3,02;3,02;15,812;69;1;1
"53";"GSAH1052.JPG";2,71;2,71;19,15;78;1;1
"54";"GSAH1053.JPG";3,11;3,11;14,972;78;1;1
"55";"GSAH1054.JPG";3,38;3,38;12,706;14;1;1
"56";"GSAH1055.JPG";2,71;2,71;19,176;78;1;1
"57";"GSAH1056.JPG";3,17;3,17;14,487;64;1;1
"58";"GSAH1057.JPG";2,85;2,85;17,59;86;1;1
"59";"GSAH1058.JPG";3,15;3,15;14,607;82;1;1
"60";"GSAH1059.JPG";3,44;3,44;12,238;86;1;1
"61";"GSAH1060.JPG";2,79;2,79;18,219;64;1;1
"62";"GSAH1061.JPG";2,3;2,3;24,616;69;1;1
"63";"GSAH1062.JPG";2,25;2,25;25,308;67;1;1
"64";"GSAH1063.JPG";2,39;2,39;23,191;64;1;1
"65";"GSAH1064.JPG";2,15;2,15;26,939;70;1;1
"66";"GSAH1065.JPG";1,57;1,57;38,298;77;1;1
"67";"GSAH1066.JPG";1,55;1,55;38,852;77;1;1
"68";"GSAH1067.JPG";1,54;1,54;38,999;81;1;1
"69";"GSAH1068.JPG";1,49;1,49;40,16;63;1;1
"70";"GSAH1069.JPG";3,51;3,51;11,764;82;1;1
"71";"GSAH1070.JPG";3,55;3,55;11,447;70;1;1
"72";"GSAH1071.JPG";4,32;4,32;7,138;67;1;1
"73";"GSAH1072.JPG";3,7;3,7;10,483;25;1;1
"74";"GSAH1073.JPG";3,34;3,34;13,045;77;1;1
"75";"GSAH1074.JPG";3,42;3,42;12,379;57;1;1
"76";"GSAH1075.JPG";3,21;3,21;14,091;86;1;1
"77";"GSAH1076.JPG";3,18;3,18;14,32;67;1;1
"78";"GSAH1077.JPG";3,19;3,19;14,242;78;1;1
"79";"GSAH1078.JPG";3,32;3,32;13,188;69;1;1
"80";"GSAH1079.JPG";3,49;3,49;11,901;81;1;1
"81";"GSAH1080.JPG";3,18;3,18;14,324;24;1;1
"82";"GSAH1081.JPG";3,76;3,76;10,063;79;1;1
"83";"GSAH1082.JPG";2,92;2,92;16,82;81;1;1
"84";"GSAH1083.JPG";3,16;3,16;14,488;58;1;1
"85";"GSAH1084.JPG";3,12;3,12;14,935;69;1;1
"86";"GSAH1085.JPG";3,29;3,29;13,464;77;1;1
"87";"GSAH1086.JPG";3,57;3,57;11,323;66;1;1
"88";"GSAH1087.JPG";3,1;3,1;15,041;67;1;1
"89";"GSAH1088.JPG";3,43;3,43;12,354;62;1;1
"90";"GSAH1089.JPG";3,31;3,31;13,238;80;1;1
"91";"GSAH1090.JPG";3,09;3,09;15,126;24;1;1
"92";"GSAH1091.JPG";4,26;4,26;7,448;76;1;1
"93";"GSAH1092.JPG";3,64;3,64;10,869;66;1;1
"94";"GSAH1093.JPG";2,93;2,93;16,711;69;1;1
"95";"GSAH1094.JPG";3,33;3,33;13,089;62;1;1
"96";"GSAH1095.JPG";3,78;3,78;9,97;67;1;1
"97";"GSAH1096.JPG";2,95;2,95;16,479;77;1;1
"98";"GSAH1097.JPG";3,3;3,3;13,354;78;1;1
"99";"GSAH1098.JPG";3,06;3,06;15,469;69;1;1
"100";"GSAH1099.JPG";2,87;2,87;17,305;70;1;1
"101";"GSAH1100.JPG";2,95;2,95;16,532;64;1;1
"102";"GSAH1101.JPG";2,68;2,68;19,495;63;1;1
"103";"GSAH1102.JPG";2,68;2,68;19,456;86;1;1
"104";"GSAH1103.JPG";2,69;2,69;19,389;78;1;1
"105";"GSAH1104.JPG";2,44;2,44;22,51;77;1;1
"106";"GSAH1105.JPG";2,91;2,91;16,878;13;1;1
"107";"GSAH1106.JPG";2,96;2,96;16,415;77;1;1
"108";"GSAH1107.JPG";2,62;2,62;20,157;67;1;1
"109";"GSAH1108.JPG";2,81;2,81;18,006;70;1;1
"110";"GSAH1109.JPG";2,71;2,71;19,113;82;1;1
"111";"GSAH1110.JPG";3,04;3,04;15,633;62;1;1
"112";"GSAH1111.JPG";2,43;2,43;22,667;86;1;1
"113";"GSAH1112.JPG";2,58;2,58;20,735;68;1;1
"114";"GSAH1113.JPG";2,53;2,53;21,398;76;1;1
"115";"GSAH1114.JPG";2,53;2,53;21,383;78;1;1
"116";"GSAH1115.JPG";2,42;2,42;22,884;67;1;1
"117";"GSAH1116.JPG";2,64;2,64;20,007;81;1;1
"118";"GSAH1117.JPG";2,55;2,55;21,131;25;1;1
"119";"GSAH1118.JPG";2,06;2,06;28,394;67;1;1
"120";"GSAH1119.JPG";1,55;1,55;38,738;62;1;1
"121";"GSAH1120.JPG";1,38;1,38;43,156;68;1;1
"122";"GSAH1121.JPG";1,36;1,36;43,721;66;1;1
"123";"GSAH1122.JPG";1,74;1,74;34,567;85;1;1
"124";"GSAH1123.JPG";3,04;3,04;15,597;70;1;1
"125";"GSAH1124.JPG";4,2;4,2;7,697;64;1;1
"126";"GSAH1125.JPG";4,65;4,65;5,849;76;1;1
"127";"GSAH1126.JPG";4,93;4,93;4,919;81;1;1
"128";"GSAH1127.JPG";1,56;1,56;38,646;64;1;1
"129";"GSAH1128.JPG";1,56;1,56;38,544;69;1;1
"130";"GSAH1129.JPG";2,43;2,43;22,752;64;1;1
"131";"GSAH1130.JPG";2,63;2,63;20,092;70;1;1
"132";"GSAH1131.JPG";2,75;2,75;18,648;86;1;1
"133";"GSAH1132.JPG";3,31;3,31;13,266;64;1;1
"134";"GSAH1133.JPG";3,19;3,19;14,264;78;1;1
"135";"GSAH1134.JPG";2,87;2,87;17,325;78;1;1
"136";"GSAH1135.JPG";3,27;3,27;13,627;84;1;1
"137";"GSAH1136.JPG";3,3;3,3;13,329;78;1;1
"138";"GSAH1137.JPG";2,97;2,97;16,301;69;1;1
"139";"GSAH1138.JPG";2,86;2,86;17,492;78;1;1
"140";"GSAH1139.JPG";3,18;3,18;14,395;25;1;1
"141";"GSAH1140.JPG";3,77;3,77;9,992;67;1;1
"142";"GSAH1141.JPG";3,63;3,63;10,9;67;1;1
"143";"GSAH1142.JPG";3,43;3,43;12,346;81;1;1
"144";"GSAH1143.JPG";3,31;3,31;13,265;81;1;1
"145";"GSAH1144.JPG";3,28;3,28;13,52;77;1;1
"146";"GSAH1145.JPG";2,91;2,91;16,937;68;1;1
"147";"GSAH1146.JPG";3,17;3,17;14,44;64;1;1
"148";"GSAH1147.JPG";3,55;3,55;11,468;54;1;1
"149";"GSAH1148.JPG";3,62;3,62;11,003;55;1;1
"150";"GSAH1149.JPG";3,27;3,27;13,578;85;1;1
"151";"GSAH1150.JPG";3,26;3,26;13,69;64;1;1
"152";"GSAH1151.JPG";3,4;3,4;12,524;78;1;1
"153";"GSAH1152.JPG";3,22;3,22;13,981;17;1;1
"154";"GSAH1153.JPG";3,04;3,04;15,68;64;1;1
"155";"GSAH1154.JPG";3;3;15,998;69;1;1
"156";"GSAH1155.JPG";3,2;3,2;14,162;64;1;1
"157";"GSAH1156.JPG";3,04;3,04;15,676;69;1;1
"158";"GSAH1157.JPG";3,13;3,13;14,785;14;1;1
"159";"GSAH1158.JPG";3,2;3,2;14,15;69;1;1
"160";"GSAH1159.JPG";3,45;3,45;12,185;64;1;1
"161";"GSAH1160.JPG";3,36;3,36;12,872;24;1;1
"162";"GSAH1161.JPG";3,48;3,48;11,96;14;1;1
"163";"GSAH1162.JPG";3,02;3,02;15,809;78;1;1
"164";"GSAH1163.JPG";2,76;2,76;18,551;64;1;1
"165";"GSAH1164.JPG";2,59;2,59;20,527;86;1;1
"166";"GSAH1165.JPG";2,65;2,65;19,787;84;1;1
"167";"GSAH1166.JPG";2,96;2,96;16,411;69;1;1
"168";"GSAH1167.JPG";3,08;3,08;15,25;66;1;1
"169";"GSAH1168.JPG";3,42;3,42;12,404;70;1;1
"170";"GSAH1169.JPG";2,98;2,98;16,201;78;1;1
"171";"GSAH1170.JPG";3,24;3,24;13,842;86;1;1
"172";"GSAH1171.JPG";2,86;2,86;17,5;86;1;1
"173";"GSAH1172.JPG";2,82;2,82;17,931;25;1;1
"174";"GSAH1173.JPG";2,82;2,82;17,836;77;1;1
"175";"GSAH1174.JPG";2,86;2,86;17,428;81;1;1
"176";"GSAH1175.JPG";2,99;2,99;16,104;67;1;1
"177";"GSAH1176.JPG";3,05;3,05;15,505;77;1;1
"178";"GSAH1177.JPG";3,2;3,2;14,197;70;1;1
"179";"GSAH1178.JPG";3,13;3,13;14,786;67;1;1
"180";"GSAH1179.JPG";3,16;3,16;14,523;70;1;1
"181";"GSAH1180.JPG";3,19;3,19;14,25;77;1;1
"182";"GSAH1181.JPG";3,24;3,24;13,871;82;1;1
"183";"GSAH1182.JPG";3,06;3,06;15,421;69;1;1
"184";"GSAH1183.JPG";3,42;3,42;12,433;70;1;1
"185";"GSAH1184.JPG";2,8;2,8;18,059;62;1;1
"186";"GSAH1185.JPG";1,64;1,64;36,731;86;1;1
"187";"GSAH1186.JPG";1,51;1,51;39,836;78;1;1
"188";"GSAH1187.JPG";2,62;2,62;20,252;70;1;1
"189";"GSAH1188.JPG";4,53;4,53;6,296;62;1;1
"190";"GSAH1189.JPG";3,83;3,83;9,674;81;1;1
"191";"GSAH1190.JPG";3,56;3,56;11,387;64;1;1
"192";"GSAH1191.JPG";3,02;3,02;15,869;78;1;1
"193";"GSAH1192.JPG";3,25;3,25;13,726;14;1;1
"194";"GSAH1193.JPG";2,84;2,84;17,656;70;1;1
"195";"GSAH1194.JPG";2,77;2,77;18,45;86;1;1
"196";"GSAH1195.JPG";2,94;2,94;16,636;69;1;1
"197";"GSAH1196.JPG";2,89;2,89;17,132;65;1;1
"198";"GSAH1197.JPG";3,51;3,51;11,762;82;1;1
"199";"GSAH1198.JPG";3,14;3,14;14,717;64;1;1
"200";"GSAH1199.JPG";3,53;3,53;11,563;69;1;1
"201";"GSAH1200.JPG";4,02;4,02;8,586;81;1;1
"202";"GSAH1201.JPG";3,16;3,16;14,489;67;1;1
"203";"GSAH1202.JPG";3,15;3,15;14,583;67;1;1
"204";"GSAH1203.JPG";2,99;2,99;16,166;69;1;1
"205";"GSAH1204.JPG";2,82;2,82;17,869;78;1;1
"206";"GSAH1205.JPG";3,01;3,01;15,898;53;1;1
"207";"GSAH1206.JPG";3,24;3,24;13,872;53;1;1
"208";"GSAH1207.JPG";3,92;3,92;9,128;84;1;1
"209";"GSAH1208.JPG";2,92;2,92;16,823;69;1;1
"210";"GSAH1209.JPG";3,36;3,36;12,836;64;1;1
"211";"GSAH1210.JPG";3,33;3,33;13,131;86;1;1
"212";"GSAH1211.JPG";3,6;3,6;11,133;80;1;1
"213";"GSAH1212.JPG";2,88;2,88;17,218;64;1;1
"214";"GSAH1213.JPG";2,94;2,94;16,624;86;1;1
"215";"GSAH1214.JPG";2,9;2,9;17,075;70;1;1
"216";"GSAH1215.JPG";2,75;2,75;18,631;64;1;1
"217";"GSAH1216.JPG";2,78;2,78;18,286;64;1;1
"218";"GSAH1217.JPG";2,66;2,66;19,747;66;1;1
"219";"GSAH1218.JPG";2,81;2,81;18;24;1;1
"220";"GSAH1219.JPG";2,87;2,87;17,315;76;1;1
"221";"GSAH1220.JPG";2,75;2,75;18,629;67;1;1
"222";"GSAH1221.JPG";2,83;2,83;17,821;70;1;1
"223";"GSAH1222.JPG";2,68;2,68;19,498;64;1;1
"224";"GSAH1223.JPG";2,91;2,91;16,973;67;1;1
"225";"GSAH1224.JPG";2,96;2,96;16,457;69;1;1
"226";"GSAH1225.JPG";3,07;3,07;15,338;69;1;1
"227";"GSAH1226.JPG";2,72;2,72;18,995;66;1;1
"228";"GSAH1227.JPG";2,86;2,86;17,422;84;1;1
"229";"GSAH1228.JPG";2,97;2,97;16,364;78;1;1
"230";"GSAH1229.JPG";2,95;2,95;16,545;69;1;1
"231";"GSAH1230.JPG";3,04;3,04;15,652;81;1;1
"232";"GSAH1231.JPG";2,77;2,77;18,418;77;1;1
"233";"GSAH1232.JPG";2,84;2,84;17,709;76;1;1
"234";"GSAH1233.JPG";3,56;3,56;11,417;82;1;1
"235";"GSAH1234.JPG";3,6;3,6;11,127;79;1;1
"236";"GSAH1235.JPG";3,19;3,19;14,226;70;1;1
"237";"GSAH1236.JPG";3,28;3,28;13,525;81;1;1
"238";"GSAH1237.JPG";3,01;3,01;15,918;62;1;1
"239";"GSAH1238.JPG";3,09;3,09;15,154;66;1;1
"240";"GSAH1239.JPG";2,97;2,97;16,348;85;1;1
"241";"GSAH1240.JPG";3,19;3,19;14,289;53;1;1
"242";"GSAH1241.JPG";3,68;3,68;10,576;81;1;1
"243";"GSAH1242.JPG";3,59;3,59;11,157;45;1;1
"244";"GSAH1243.JPG";3,37;3,37;12,774;85;1;1
"245";"GSAH1244.JPG";3,29;3,29;13,445;67;1;1
"246";"GSAH1245.JPG";3,5;3,5;11,837;64;1;1
"247";"GSAH1246.JPG";3,41;3,41;12,501;86;1;1
"248";"GSAH1247.JPG";3,38;3,38;12,716;70;1;1
"249";"GSAH1248.JPG";2,95;2,95;16,487;77;1;1
"250";"GSAH1249.JPG";3,04;3,04;15,659;64;1;1
"251";"GSAH1250.JPG";2,99;2,99;16,133;69;1;1
"252";"GSAH1251.JPG";3,2;3,2;14,195;69;1;1
"253";"GSAH1252.JPG";3,14;3,14;14,712;81;1;1
"254";"GSAH1253.JPG";3,23;3,23;13,965;70;1;1
"255";"GSAH1254.JPG";3,38;3,38;12,708;77;1;1
"256";"GSAH1255.JPG";3,17;3,17;14,415;66;1;1
"257";"GSAH1256.JPG";3,15;3,15;14,617;81;1;1
"258";"GSAH1257.JPG";3,17;3,17;14,478;66;1;1
"259";"GSAH1258.JPG";3,15;3,15;14,648;45;1;1
"260";"GSAH1259.JPG";3,03;3,03;15,696;77;1;1
"261";"GSAH1260.JPG";2,98;2,98;16,236;67;1;1
"262";"GSAH1261.JPG";2,68;2,68;19,451;78;1;1
"263";"GSAH1262.JPG";2,82;2,82;17,875;69;1;1
"264";"GSAH1263.JPG";2,31;2,31;24,432;70;1;1
"265";"GSAH1264.JPG";2,36;2,36;23,678;84;1;1
"266";"GSAH1265.JPG";1,6;1,6;37,643;78;1;1
"267";"GSAH1266.JPG";2,35;2,35;23,785;39;1;1
"268";"GSAH1267.JPG";4,17;4,17;7,852;69;1;1
"269";"GSAH1268.JPG";4,55;4,55;6,223;64;1;1
"270";"GSAH1269.JPG";3,31;3,31;13,297;13;1;1
"271";"GSAH1270.JPG";3,38;3,38;12,672;64;1;1
"272";"GSAH1271.JPG";3,99;3,99;8,756;82;1;1
"273";"GSAH1272.JPG";4,66;4,66;5,799;67;1;1
"274";"GSAH1273.JPG";4,75;4,75;5,5;68;1;1
"275";"GSAH1274.JPG";3,75;3,75;10,132;78;1;1
"276";"GSAH1275.JPG";4,02;4,02;8,585;70;1;1
"277";"GSAH1276.JPG";3,21;3,21;14,108;64;1;1
"278";"GSAH1277.JPG";3,51;3,51;11,702;63;1;1
"279";"GSAH1278.JPG";4,04;4,04;8,479;86;1;1
"280";"GSAH1279.JPG";3,8;3,8;9,827;76;1;1
"281";"GSAH1280.JPG";3,35;3,35;12,947;86;1;1
"282";"GSAH1281.JPG";3,42;3,42;12,419;80;1;1
"283";"GSAH1282.JPG";3,29;3,29;13,46;70;1;1
"284";"GSAH1283.JPG";3,79;3,79;9,894;67;1;1
"285";"GSAH1284.JPG";3,99;3,99;8,779;69;1;1
"286";"GSAH1285.JPG";3,32;3,32;13,216;68;1;1
"287";"GSAH1286.JPG";3,08;3,08;15,215;64;1;1
"288";"GSAH1287.JPG";2,94;2,94;16,601;67;1;1
"289";"GSAH1288.JPG";3,46;3,46;12,124;62;1;1
"290";"GSAH1289.JPG";3,57;3,57;11,299;81;1;1
"291";"GSAH1290.JPG";3,15;3,15;14,593;69;1;1
"292";"GSAH1291.JPG";2,35;2,35;23,795;85;1;1
"293";"GSAH1292.JPG";2,73;2,73;18,893;67;1;1
"294";"GSAH1293.JPG";2,88;2,88;17,231;69;1;1
"295";"GSAH1294.JPG";3,03;3,03;15,752;86;1;1
"296";"GSAH1295.JPG";2,83;2,83;17,793;67;1;1
"297";"GSAH1296.JPG";3,05;3,05;15,569;82;1;1
"298";"GSAH1297.JPG";3,81;3,81;9,784;80;1;1
"299";"GSAH1298.JPG";3,98;3,98;8,8;76;1;1
"300";"GSAH1299.JPG";3,78;3,78;9,943;56;1;1
"301";"GSAH1300.JPG";2,99;2,99;16,147;78;1;1
"302";"GSAH1301.JPG";3,29;3,29;13,4;25;1;1
"303";"GSAH1302.JPG";2,91;2,91;16,919;69;1;1
"304";"GSAH1303.JPG";3;3;16,026;81;1;1
"305";"GSAH1304.JPG";3,09;3,09;15,142;46;1;1
"306";"GSAH1305.JPG";3,23;3,23;13,945;62;1;1
"307";"GSAH1306.JPG";3,24;3,24;13,805;82;1;1
"308";"GSAH1307.JPG";2,87;2,87;17,376;67;1;1
"309";"GSAH1308.JPG";2,77;2,77;18,491;58;1;1
"310";"GSAH1309.JPG";2,9;2,9;17,037;78;1;1
"311";"GSAH1310.JPG";2,5;2,5;21,775;65;1;1
"312";"GSAH1311.JPG";2,77;2,77;18,448;66;1;1
"313";"GSAH1312.JPG";2,92;2,92;16,802;67;1;1
"314";"GSAH1313.JPG";3,05;3,05;15,512;70;1;1
"315";"GSAH1314.JPG";3,13;3,13;14,795;76;1;1
"316";"GSAH1315.JPG";2,95;2,95;16,486;53;1;1
"317";"GSAH1316.JPG";2,89;2,89;17,176;77;1;1
"318";"GSAH1317.JPG";2,61;2,61;20,338;70;1;1
"319";"GSAH1318.JPG";1,74;1,74;34,668;70;1;1
"320";"GSAH1319.JPG";1,6;1,6;37,574;76;1;1
"321";"GSAH1320.JPG";1,86;1,86;32,16;64;1;1
"322";"GSAH1321.JPG";3,33;3,33;13,086;45;1;1
"323";"GSAH1322.JPG";4,21;4,21;7,644;58;1;1
"324";"GSAH1323.JPG";3,6;3,6;11,087;81;1;1
"325";"GSAH1324.JPG";3,2;3,2;14,197;77;1;1
"326";"GSAH1325.JPG";2,79;2,79;18,269;67;1;1
"327";"GSAH1326.JPG";2,62;2,62;20,262;78;1;1
"328";"GSAH1327.JPG";2,5;2,5;21,73;69;1;1
"329";"GSAH1328.JPG";2,55;2,55;21,054;69;1;1
"330";"GSAH1329.JPG";2,63;2,63;20,126;80;1;1
"331";"GSAH1330.JPG";2,79;2,79;18,181;67;1;1
"332";"GSAH1331.JPG";2,93;2,93;16,77;86;1;1
"333";"GSAH1332.JPG";3,2;3,2;14,209;46;1;1
"334";"GSAH1333.JPG";3,07;3,07;15,328;77;1;1
"335";"GSAH1334.JPG";3,12;3,12;14,882;63;1;1
"336";"GSAH1335.JPG";3,16;3,16;14,53;67;1;1
"337";"GSAH1336.JPG";2,95;2,95;16,49;64;1;1
"338";"GSAH1337.JPG";2,92;2,92;16,832;70;1;1
"339";"GSAH1338.JPG";2,61;2,61;20,284;64;1;1
"340";"GSAH1339.JPG";2,72;2,72;18,962;64;1;1
"341";"GSAH1340.JPG";2,66;2,66;19,74;68;1;1
"342";"GSAH1341.JPG";2,65;2,65;19,841;81;1;1
"343";"GSAH1342.JPG";3,33;3,33;13,104;70;1;1
"344";"GSAH1343.JPG";3,26;3,26;13,68;25;1;1
"345";"GSAH1344.JPG";3,11;3,11;14,948;86;1;1
"346";"GSAH1345.JPG";3,17;3,17;14,434;82;1;1
"347";"GSAH1346.JPG";2,53;2,53;21,391;81;1;1
"348";"GSAH1347.JPG";2,9;2,9;16,98;64;1;1
"349";"GSAH1348.JPG";3;3;16,032;68;1;1
"350";"GSAH1349.JPG";3,15;3,15;14,624;69;1;1
"351";"GSAH1350.JPG";3,02;3,02;15,82;70;1;1
"352";"GSAH1351.JPG";3,19;3,19;14,278;63;1;1
"353";"GSAH1352.JPG";3,3;3,3;13,355;64;1;1
"354";"GSAH1353.JPG";3,33;3,33;13,134;81;1;1
"355";"GSAH1354.JPG";3,7;3,7;10,46;77;1;1
"356";"GSAH1355.JPG";3,49;3,49;11,887;77;1;1
"357";"GSAH1356.JPG";2,8;2,8;18,084;77;1;1
"358";"GSAH1357.JPG";3,47;3,47;12,061;82;1;1
"359";"GSAH1358.JPG";3,33;3,33;13,1;82;1;1
"360";"GSAH1359.JPG";3,16;3,16;14,508;81;1;1
"361";"GSAH1360.JPG";2,9;2,9;16,983;64;1;1
"362";"GSAH1361.JPG";2,85;2,85;17,559;81;1;1
"363";"GSAH1362.JPG";2,76;2,76;18,58;62;1;1
"364";"GSAH1363.JPG";2,94;2,94;16,647;64;1;1
"365";"GSAH1364.JPG";3,35;3,35;12,972;78;1;1
"366";"GSAH1365.JPG";3,01;3,01;15,918;78;1;1
"367";"GSAH1366.JPG";3,07;3,07;15,319;86;1;1
"368";"GSAH1367.JPG";2,73;2,73;18,873;81;1;1
"369";"GSAH1368.JPG";2,68;2,68;19,44;64;1;1
"370";"GSAH1369.JPG";2,68;2,68;19,537;66;1;1
"371";"GSAH1370.JPG";2,78;2,78;18,27;53;1;1
"372";"GSAH1371.JPG";2,43;2,43;22,689;64;1;1
"373";"GSAH1372.JPG";2,14;2,14;27,091;67;1;1
"374";"GSAH1373.JPG";1,92;1,92;30,942;80;1;1
"375";"GSAH1374.JPG";1,84;1,84;32,461;81;1;1
"376";"GSAH1375.JPG";1,4;1,4;42,42;78;1;1
"377";"GSAH1376.JPG";1,42;1,42;42,09;70;1;1
"378";"GSAH1377.JPG";1,95;1,95;30,452;66;1;1
"379";"GSAH1378.JPG";3,72;3,72;10,307;78;1;1
"380";"GSAH1379.JPG";2,73;2,73;18,95;77;1;1
"381";"GSAH1380.JPG";3,15;3,15;14,633;80;1;1
"382";"GSAH1381.JPG";3,3;3,3;13,375;85;1;1
"383";"GSAH1382.JPG";3,18;3,18;14,319;81;1;1
"384";"GSAH1383.JPG";3,07;3,07;15,321;64;1;1
"385";"GSAH1384.JPG";2,96;2,96;16,39;78;1;1
"386";"GSAH1385.JPG";3,19;3,19;14,252;86;1;1
"387";"GSAH1386.JPG";3,08;3,08;15,283;82;1;1
"388";"GSAH1387.JPG";3,18;3,18;14,33;53;1;1
"389";"GSAH1388.JPG";3,46;3,46;12,088;81;1;1
"390";"GSAH1389.JPG";3,05;3,05;15,51;70;1;1
"391";"GSAH1390.JPG";2,9;2,9;17,022;52;1;1
"392";"GSAH1391.JPG";3,43;3,43;12,356;70;1;1
"393";"GSAH1392.JPG";3,44;3,44;12,25;85;1;1
"394";"GSAH1393.JPG";3,11;3,11;14,938;70;1;1
"395";"GSAH1394.JPG";3,19;3,19;14,28;70;1;1
"396";"GSAH1395.JPG";3,22;3,22;13,984;64;1;1
"397";"GSAH1396.JPG";2,72;2,72;19,023;80;1;1
"398";"GSAH1397.JPG";3,34;3,34;13,014;69;1;1
"399";"GSAH1398.JPG";2,94;2,94;16,571;77;1;1
"400";"GSAH1399.JPG";2,62;2,62;20,214;67;1;1
"401";"GSAH1400.JPG";2,43;2,43;22,672;78;1;1
"402";"GSAH1401.JPG";2,64;2,64;19,909;67;1;1
"403";"GSAH1402.JPG";2,81;2,81;17,951;64;1;1
"404";"GSAH1403.JPG";2,72;2,72;19,003;63;1;1
"405";"GSAH1404.JPG";2,37;2,37;23,607;64;1;1
"406";"GSAH1405.JPG";2,55;2,55;21,148;78;1;1
"407";"GSAH1406.JPG";2,83;2,83;17,728;68;1;1
"408";"GSAH1407.JPG";3,17;3,17;14,476;63;1;1
"409";"GSAH1408.JPG";3,08;3,08;15,259;77;1;1
"410";"GSAH1409.JPG";3,16;3,16;14,506;67;1;1
"411";"GSAH1410.JPG";3,54;3,54;11,507;69;1;1
"412";"GSAH1411.JPG";3,48;3,48;11,927;81;1;1
"413";"GSAH1412.JPG";3,38;3,38;12,736;63;1;1
"414";"GSAH1413.JPG";3,04;3,04;15,649;77;1;1
"415";"GSAH1414.JPG";2,76;2,76;18,557;77;1;1
"416";"GSAH1415.JPG";2,69;2,69;19,34;69;1;1
"417";"GSAH1416.JPG";3,05;3,05;15,525;69;1;1
"418";"GSAH1417.JPG";2,88;2,88;17,189;69;1;1
"419";"GSAH1418.JPG";3,03;3,03;15,703;69;1;1
"420";"GSAH1419.JPG";3,07;3,07;15,373;63;1;1
"421";"GSAH1420.JPG";2,88;2,88;17,21;69;1;1
"422";"GSAH1421.JPG";2,29;2,29;24,641;81;1;1
